acquisition,RX_level,RX_difference
475,-86.726242,7.052032
475,-86.726242,7.052032
475,-85.917282,7.519073
476,-85.917282,7.519073
476,-85.917282,7.519073
476,-85.917282,7.519073
476,-85.917282,7.519073
477,-86.636955,6.878777
477,-86.636955,6.878777
477,-86.636955,6.878777
477,-86.636955,6.878777
478,-85.263122,7.385612
478,-85.263122,7.385612
478,-85.263122,7.385612
478,-85.263122,7.385612
479,-85.263122,7.385612
479,-86.500251,6.737518
479,-86.500251,6.737518
479,-86.500251,6.737518
480,-86.500251,6.737518
480,-86.599243,7.052437
480,-86.599243,7.052437
480,-86.599243,7.052437
481,-86.599243,7.052437
481,-86.599243,7.052437
481,-86.726242,6.86615
481,-86.726242,6.86615
482,-86.726242,6.86615
482,-86.726242,6.86615
482,-85.356117,6.858055
482,-85.356117,6.858055
483,-85.356117,6.858055
483,-85.356117,6.858055
483,-85.356117,6.858055
483,-86.463706,6.757797
484,-86.463706,6.757797
484,-86.463706,6.757797
484,-86.463706,6.757797
484,-85.422424,6.78997
485,-85.422424,6.78997
485,-85.422424,6.78997
485,-85.422424,6.78997
485,-85.422424,6.78997
486,-86.524787,6.530334
486,-86.524787,6.530334
486,-86.524787,6.530334
486,-86.524787,6.530334
487,-86.451591,6.435875
487,-86.451591,6.435875
487,-86.451591,6.435875
487,-86.451591,6.435875
488,-86.451591,6.435875
488,-86.239128,6.214973
488,-86.239128,6.214973
488,-86.239128,6.214973
489,-86.239128,6.214973
489,-86.344062,5.969986
489,-86.344062,5.969986
489,-86.344062,5.969986
490,-86.344062,5.969986
490,-86.344062,5.969986
490,-86.181907,5.760475
490,-86.181907,5.760475
491,-86.181907,5.760475
491,-86.181907,5.760475
491,-86.125427,5.786018
491,-86.125427,5.786018
492,-86.125427,5.786018
492,-86.125427,5.786018
492,-86.125427,5.786018
492,-86.103042,5.683548
493,-86.103042,5.683548
493,-86.103042,5.683548
493,-86.103042,5.683548
493,-85.949485,5.804489
494,-85.949485,5.804489
494,-85.949485,5.804489
494,-85.949485,5.804489
494,-85.949485,5.804489
495,-86.036567,5.807365
495,-86.036567,5.807365
495,-86.036567,5.807365
495,-86.036567,5.807365
496,-85.84304,6.251839
496,-85.84304,6.251839
496,-85.84304,6.251839
496,-85.84304,6.251839
497,-85.84304,6.251839
497,-85.822059,5.980255
497,-85.822059,5.980255
497,-85.822059,5.980255
498,-85.822059,5.980255
498,-85.708442,6.128532
498,-85.708442,6.128532
498,-85.708442,6.128532
499,-85.708442,6.128532
499,-85.708442,6.128532
499,-85.832534,6.390251
499,-85.832534,6.390251
500,-85.832534,6.390251
500,-85.832534,6.390251
500,-84.308769,6.325211
500,-84.308769,6.325211
501,-84.308769,6.325211
501,-84.308769,6.325211
501,-84.308769,6.325211
501,-84.825836,6.691391
502,-84.825836,6.691391
502,-84.825836,6.691391
502,-84.825836,6.691391
502,-84.071624,6.541183
503,-84.071624,6.541183
503,-84.071624,6.541183
503,-84.071624,6.541183
503,-84.071624,6.541183
504,-82.345817,7.119942
504,-82.345817,7.119942
504,-82.345817,7.119942
504,-82.345817,7.119942
505,-82.518409,6.15097
505,-82.518409,6.15097
505,-82.518409,6.15097
505,-82.518409,6.15097
506,-82.518409,6.15097
506,-82.280509,6.319054
506,-82.280509,6.319054
506,-82.280509,6.319054
507,-82.280509,6.319054
507,-82.280509,5.823868
507,-82.280509,5.823868
507,-82.280509,5.823868
508,-82.280509,5.823868
508,-82.280509,5.823868
508,-82.397834,6.035301
508,-82.397834,6.035301
509,-82.397834,6.035301
509,-82.397834,6.035301
509,-82.469772,7.021172
509,-82.469772,7.021172
510,-82.469772,7.021172
510,-82.469772,7.021172
510,-82.469772,7.021172
510,-82.262031,10.156357
511,-82.262031,10.156357
511,-82.262031,10.156357
511,-82.262031,10.156357
511,-82.460113,10.816109
512,-82.460113,10.816109
512,-82.460113,10.816109
512,-82.460113,10.816109
512,-82.460113,10.816109
513,-84.25737,8.212243
513,-84.25737,8.212243
513,-84.25737,8.212243
513,-84.25737,8.212243
514,-83.632972,8.493531
514,-83.632972,8.493531
514,-83.632972,8.493531
514,-83.632972,8.493531
515,-83.632972,8.493531
515,-81.757682,11.714798
515,-81.757682,11.714798
515,-81.757682,11.714798
516,-81.757682,11.714798
516,-81.380477,15.044167
516,-81.380477,15.044167
516,-81.380477,15.044167
517,-81.380477,15.044167
517,-81.380477,15.044167
517,-82.369384,11.898636
517,-82.369384,11.898636
518,-82.369384,11.898636
518,-82.369384,11.898636
518,-82.077003,10.867508
518,-82.077003,10.867508
519,-82.077003,10.867508
519,-82.077003,10.867508
519,-82.077003,10.867508
519,-82.041801,11.793641
520,-82.041801,11.793641
520,-82.041801,11.793641
520,-82.041801,11.793641
520,-82.513519,11.952424
521,-82.513519,11.952424
521,-82.513519,11.952424
521,-82.513519,11.952424
521,-82.513519,11.952424
522,-83.570213,10.078248
522,-83.570213,10.078248
522,-83.570213,10.078248
522,-83.570213,10.078248
523,-84.375755,10.90844
523,-84.375755,10.90844
523,-84.375755,10.90844
523,-84.375755,10.90844
524,-84.375755,10.90844
524,-83.327865,11.89991
524,-83.327865,11.89991
524,-83.327865,11.89991
525,-83.327865,11.89991
525,-83.840126,11.922402
525,-83.840126,11.922402
525,-83.840126,11.922402
526,-83.840126,11.922402
526,-83.840126,11.922402
526,-84.86763,12.534935
526,-84.86763,12.534935
527,-84.86763,12.534935
527,-84.86763,12.534935
527,-84.61473,13.809311
527,-84.61473,13.809311
528,-84.61473,13.809311
528,-84.61473,13.809311
528,-84.61473,13.809311
528,-84.567443,13.994248
529,-84.567443,13.994248
529,-84.567443,13.994248
529,-84.567443,13.994248
529,-84.654541,13.641953
530,-84.654541,13.641953
530,-84.654541,13.641953
530,-84.654541,13.641953
530,-84.654541,13.641953
531,-84.978233,14.986031
531,-84.978233,14.986031
531,-84.978233,14.986031
531,-84.978233,14.986031
532,-85.12725,14.569314
532,-85.12725,14.569314
532,-85.12725,14.569314
532,-85.12725,14.569314
533,-85.12725,14.569314
533,-84.598915,13.538453
533,-84.598915,13.538453
533,-84.598915,13.538453
534,-84.598915,13.538453
534,-84.710891,13.28373
534,-84.710891,13.28373
534,-84.710891,13.28373
535,-84.710891,13.28373
535,-84.710891,13.28373
535,-84.646553,12.786721
535,-84.646553,12.786721
536,-84.646553,12.786721
536,-84.646553,12.786721
536,-84.735267,12.267991
536,-84.735267,12.267991
537,-84.735267,12.267991
537,-84.735267,12.267991
537,-84.735267,12.267991
537,-84.591026,13.444092
538,-84.591026,13.444092
538,-84.591026,13.444092
538,-84.591026,13.444092
538,-83.399162,13.23407
539,-83.399162,13.23407
539,-83.399162,13.23407
539,-83.399162,13.23407
539,-83.399162,13.23407
540,-84.800949,13.97004
540,-84.800949,13.97004
540,-84.800949,13.97004
540,-84.800949,13.97004
541,-84.286666,14.170823
541,-84.286666,14.170823
541,-84.286666,14.170823
541,-84.286666,14.170823
542,-84.286666,14.170823
542,-83.520645,13.080178
542,-83.520645,13.080178
542,-83.520645,13.080178
543,-83.520645,13.080178
543,-84.543983,14.203217
543,-84.543983,14.203217
543,-84.543983,14.203217
544,-84.543983,14.203217
544,-84.543983,14.203217
544,-84.670562,13.478165
544,-84.670562,13.478165
545,-84.670562,13.478165
545,-84.670562,13.478165
545,-82.99887,13.588372
545,-82.99887,13.588372
546,-82.99887,13.588372
546,-82.99887,13.588372
546,-82.99887,13.588372
546,-84.25737,13.072602
547,-84.25737,13.072602
547,-84.25737,13.072602
547,-84.25737,13.072602
547,-84.81752,13.236458
548,-84.81752,13.236458
548,-84.81752,13.236458
548,-84.81752,13.236458
548,-84.81752,13.236458
549,-84.375755,13.165375
549,-84.375755,13.165375
549,-84.375755,13.165375
549,-84.375755,13.165375
550,-84.398315,13.240609
550,-84.398315,13.240609
550,-84.398315,13.240609
550,-84.398315,13.240609
551,-84.398315,13.240609
551,-84.330978,13.303048
551,-84.330978,13.303048
551,-84.330978,13.303048
552,-84.330978,13.303048
552,-84.353309,13.943116
552,-84.353309,13.943116
552,-84.353309,13.943116
553,-84.353309,13.943116
553,-84.353309,13.943116
553,-84.330978,13.194748
553,-84.330978,13.194748
554,-84.330978,13.194748
554,-84.330978,13.194748
554,-84.61473,13.548691
554,-84.61473,13.548691
555,-84.61473,13.548691
555,-84.61473,13.548691
555,-84.61473,13.548691
555,-83.526809,13.172951
556,-83.526809,13.172951
556,-83.526809,13.172951
556,-83.526809,13.172951
556,-84.353309,13.312607
557,-84.353309,13.312607
557,-84.353309,13.312607
557,-84.353309,13.312607
557,-84.353309,13.312607
558,-84.413421,13.793801
558,-84.413421,13.793801
558,-84.413421,13.793801
558,-84.413421,13.793801
559,-83.453407,12.999856
559,-83.453407,12.999856
559,-83.453407,12.999856
559,-83.453407,12.999856
560,-83.453407,12.999856
560,-84.528419,12.680169
560,-84.528419,12.680169
560,-84.528419,12.680169
561,-84.528419,12.680169
561,-84.390777,13.007782
561,-84.390777,13.007782
561,-84.390777,13.007782
562,-84.390777,13.007782
562,-84.390777,13.007782
562,-84.413421,12.654526
562,-84.413421,12.654526
563,-84.413421,12.654526
563,-84.413421,12.654526
563,-84.383262,12.586014
563,-84.383262,12.586014
564,-84.383262,12.586014
564,-84.383262,12.586014
564,-84.383262,12.586014
564,-84.75978,12.136116
565,-84.75978,12.136116
565,-84.75978,12.136116
565,-84.75978,12.136116
565,-84.591026,11.807259
566,-84.591026,11.807259
566,-84.591026,11.807259
566,-84.591026,11.807259
566,-84.591026,11.807259
567,-84.536193,12.609131
567,-84.536193,12.609131
567,-84.536193,12.609131
567,-84.536193,12.609131
568,-84.301383,12.496933
568,-84.301383,12.496933
568,-84.301383,12.496933
568,-84.301383,12.496933
569,-84.301383,12.496933
569,-84.536193,12.515824
569,-84.536193,12.515824
569,-84.536193,12.515824
570,-84.536193,12.515824
570,-84.398315,12.150208
570,-84.398315,12.150208
570,-84.398315,12.150208
571,-84.398315,12.150208
571,-84.398315,12.150208
571,-84.383262,13.26043
571,-84.383262,13.26043
572,-84.383262,13.26043
572,-84.383262,13.26043
572,-84.551788,13.103539
572,-84.551788,13.103539
573,-84.551788,13.103539
573,-84.551788,13.103539
573,-84.551788,13.103539
573,-84.009132,13.671669
574,-84.009132,13.671669
574,-84.009132,13.671669
574,-84.009132,13.671669
574,-83.05384,13.216988
575,-83.05384,13.216988
575,-83.05384,13.216988
575,-83.05384,13.216988
575,-83.05384,13.216988
576,-82.906974,13.379471
576,-82.906974,13.379471
576,-82.906974,13.379471
576,-82.906974,13.379471
577,-84.316154,13.435013
577,-84.316154,13.435013
577,-84.316154,13.435013
577,-84.316154,13.435013
578,-84.316154,13.435013
578,-82.971641,13.584282
578,-82.971641,13.584282
578,-82.971641,13.584282
579,-82.971641,13.584282
579,-84.390777,12.962479
579,-84.390777,12.962479
579,-84.390777,12.962479
580,-84.390777,12.962479
580,-84.390777,12.962479
580,-82.917686,12.880257
580,-82.917686,12.880257
581,-82.917686,12.880257
581,-82.917686,12.880257
581,-84.383262,13.249749
581,-84.383262,13.249749
582,-84.383262,13.249749
582,-84.383262,13.249749
582,-84.383262,13.249749
582,-84.156364,13.068902
583,-84.156364,13.068902
583,-84.156364,13.068902
583,-84.156364,13.068902
583,-84.092651,13.106804
584,-84.092651,13.106804
584,-84.092651,13.106804
584,-84.092651,13.106804
584,-84.092651,13.106804
585,-84.163505,13.482346
585,-84.163505,13.482346
585,-84.163505,13.482346
585,-84.163505,13.482346
586,-84.029861,13.599808
586,-84.029861,13.599808
586,-84.029861,13.599808
586,-84.029861,13.599808
587,-84.029861,13.599808
587,-84.192169,14.242646
587,-84.192169,14.242646
587,-84.192169,14.242646
588,-84.192169,14.242646
588,-84.192169,13.927369
588,-84.192169,13.927369
588,-84.192169,13.927369
589,-84.192169,13.927369
589,-84.192169,13.927369
589,-84.323562,13.776314
589,-84.323562,13.776314
590,-84.323562,13.776314
590,-84.323562,13.776314
590,-84.099685,14.162415
590,-84.099685,14.162415
591,-84.099685,14.162415
591,-84.099685,14.162415
591,-84.099685,14.162415
591,-84.057655,13.870514
592,-84.057655,13.870514
592,-84.057655,13.870514
592,-84.057655,13.870514
592,-84.443786,13.240952
593,-84.443786,13.240952
593,-84.443786,13.240952
593,-84.443786,13.240952
593,-84.443786,13.240952
594,-84.294021,14.437066
594,-84.294021,14.437066
594,-84.294021,14.437066
594,-84.294021,14.437066
595,-84.390777,12.899163
595,-84.390777,12.899163
595,-84.390777,12.899163
595,-84.390777,12.899163
596,-84.390777,12.899163
596,-82.939186,12.840775
596,-82.939186,12.840775
596,-82.939186,12.840775
597,-82.939186,12.840775
597,-84.113784,12.704682
597,-84.113784,12.704682
597,-84.113784,12.704682
598,-84.113784,12.704682
598,-84.113784,12.704682
598,-84.61473,11.732529
598,-84.61473,11.732529
599,-84.61473,11.732529
599,-84.61473,11.732529
599,-83.520645,10.979584
599,-83.520645,10.979584
600,-83.520645,10.979584
600,-83.520645,10.979584
600,-83.520645,10.979584
600,-84.630615,11.791909
601,-84.630615,11.791909
601,-84.630615,11.791909
601,-84.630615,11.791909
601,-83.453407,10.825547
602,-83.453407,10.825547
602,-83.453407,10.825547
602,-83.453407,10.825547
602,-83.453407,10.825547
603,-83.920425,12.08754
603,-83.920425,12.08754
603,-83.920425,12.08754
603,-83.920425,12.08754
604,-82.744262,12.474709
604,-82.744262,12.474709
604,-82.744262,12.474709
604,-82.744262,12.474709
605,-82.744262,12.474709
605,-84.099685,13.984597
605,-84.099685,13.984597
605,-84.099685,13.984597
606,-84.099685,13.984597
606,-84.127937,14.72342
606,-84.127937,14.72342
606,-84.127937,14.72342
607,-84.127937,14.72342
607,-84.127937,14.72342
607,-83.477737,17.72277
607,-83.477737,17.72277
608,-83.477737,17.72277
608,-83.477737,17.72277
608,-82.85382,17.363883
608,-82.85382,17.363883
609,-82.85382,17.363883
609,-82.85382,17.363883
609,-82.85382,17.363883
609,-82.331741,15.430192
610,-82.331741,15.430192
610,-82.331741,15.430192
610,-82.331741,15.430192
610,-82.08142,15.315285
611,-82.08142,15.315285
611,-82.08142,15.315285
611,-82.08142,15.315285
611,-82.08142,15.315285
612,-82.350524,15.070733
612,-82.350524,15.070733
612,-82.350524,15.070733
612,-82.350524,15.070733
613,-82.225303,15.787598
613,-82.225303,15.787598
613,-82.225303,15.787598
613,-82.225303,15.787598
614,-82.225303,15.787598
614,-82.412124,15.285943
614,-82.412124,15.285943
614,-82.412124,15.285943
615,-82.412124,15.285943
615,-82.474617,15.752213
615,-82.474617,15.752213
615,-82.474617,15.752213
616,-82.474617,15.752213
616,-82.474617,15.752213
616,-82.289779,15.393372
616,-82.289779,15.393372
617,-82.289779,15.393372
617,-82.289779,15.393372
617,-82.388328,15.510308
617,-82.388328,15.510308
618,-82.388328,15.510308
618,-82.388328,15.510308
618,-82.388328,15.510308
618,-82.257423,16.029365
619,-82.257423,16.029365
619,-82.257423,16.029365
619,-82.257423,16.029365
619,-82.303718,14.991654
620,-82.303718,14.991654
620,-82.303718,14.991654
620,-82.303718,14.991654
620,-82.303718,14.991654
621,-82.440856,15.252038
621,-82.440856,15.252038
621,-82.440856,15.252038
621,-82.440856,15.252038
622,-82.252815,15.545586
622,-82.252815,15.545586
622,-82.252815,15.545586
622,-82.252815,15.545586
623,-82.252815,15.545586
623,-82.5233,14.905724
623,-82.5233,14.905724
623,-82.5233,14.905724
624,-82.5233,14.905724
624,-82.094711,15.310647
624,-82.094711,15.310647
624,-82.094711,15.310647
625,-82.094711,15.310647
625,-82.094711,15.310647
625,-82.090278,15.423829
625,-82.090278,15.423829
626,-82.090278,15.423829
626,-82.090278,15.423829
626,-82.393074,14.760987
626,-82.393074,14.760987
627,-82.393074,14.760987
627,-82.393074,14.760987
627,-82.393074,14.760987
627,-82.374115,15.465645
628,-82.374115,15.465645
628,-82.374115,15.465645
628,-82.374115,15.465645
628,-82.139297,14.114937
629,-82.139297,14.114937
629,-82.139297,14.114937
629,-82.139297,14.114937
629,-82.139297,14.114937
630,-82.211608,14.937058
630,-82.211608,14.937058
630,-82.211608,14.937058
630,-82.211608,14.937058
631,-82.528198,14.236145
631,-82.528198,14.236145
631,-82.528198,14.236145
631,-82.528198,14.236145
632,-82.528198,14.236145
632,-82.484306,14.429253
632,-82.484306,14.429253
632,-82.484306,14.429253
633,-82.484306,14.429253
633,-82.19342,14.158471
633,-82.19342,14.158471
633,-82.19342,14.158471
634,-82.19342,14.158471
634,-82.19342,14.158471
634,-82.216171,14.593689
634,-82.216171,14.593689
635,-82.216171,14.593689
635,-82.216171,14.593689
635,-82.31771,14.56083
635,-82.31771,14.56083
636,-82.31771,14.56083
636,-82.31771,14.56083
636,-82.31771,14.56083
636,-82.280509,14.936272
637,-82.280509,14.936272
637,-82.280509,14.936272
637,-82.280509,14.936272
637,-82.275886,14.522477
638,-82.275886,14.522477
638,-82.275886,14.522477
638,-82.275886,14.522477
638,-82.275886,14.522477
639,-82.313041,15.630456
639,-82.313041,15.630456
639,-82.313041,15.630456
639,-82.313041,15.630456
640,-82.469772,15.583619
640,-82.469772,15.583619
640,-82.469772,15.583619
640,-82.469772,15.583619
641,-82.469772,15.583619
641,-82.152771,16.185371
641,-82.152771,16.185371
641,-82.152771,16.185371
642,-82.152771,16.185371
642,-82.262031,15.457222
642,-82.262031,15.457222
642,-82.262031,15.457222
643,-82.262031,15.457222
643,-82.262031,15.457222
643,-82.513519,15.77221
643,-82.513519,15.77221
644,-82.513519,15.77221
644,-82.513519,15.77221
644,-82.336425,15.38884
644,-82.336425,15.38884
645,-82.336425,15.38884
645,-82.336425,15.38884
645,-82.336425,15.38884
645,-82.157264,15.750855
646,-82.157264,15.750855
646,-82.157264,15.750855
646,-82.157264,15.750855
646,-82.303718,16.193946
647,-82.303718,16.193946
647,-82.303718,16.193946
647,-82.303718,16.193946
647,-82.303718,16.193946
648,-82.197959,15.509621
648,-82.197959,15.509621
648,-82.197959,15.509621
648,-82.197959,15.509621
649,-82.271263,15.602173
649,-82.271263,15.602173
649,-82.271263,15.602173
649,-82.271263,15.602173
650,-82.271263,15.602173
650,-82.5233,15.585541
650,-82.5233,15.585541
650,-82.5233,15.585541
651,-82.5233,15.585541
651,-82.378845,15.567017
651,-82.378845,15.567017
651,-82.378845,15.567017
652,-82.378845,15.567017
652,-82.378845,15.567017
652,-82.161766,15.920701
652,-82.161766,15.920701
653,-82.161766,15.920701
653,-82.161766,15.920701
653,-82.32238,15.789063
653,-82.32238,15.789063
654,-82.32238,15.789063
654,-82.32238,15.789063
654,-82.32238,15.789063
654,-82.19342,15.624428
655,-82.19342,15.624428
655,-82.19342,15.624428
655,-82.19342,15.624428
655,-82.266639,15.896149
656,-82.266639,15.896149
656,-82.266639,15.896149
656,-82.266639,15.896149
656,-82.266639,15.896149
657,-82.341117,15.92585
657,-82.341117,15.92585
657,-82.341117,15.92585
657,-82.341117,15.92585
658,-82.503761,15.408822
658,-82.503761,15.408822
658,-82.503761,15.408822
658,-82.503761,15.408822
659,-82.503761,15.408822
659,-82.207054,15.903985
659,-82.207054,15.903985
659,-82.207054,15.903985
660,-82.207054,15.903985
660,-82.294425,15.877999
660,-82.294425,15.877999
660,-82.294425,15.877999
661,-82.294425,15.877999
661,-82.294425,15.877999
661,-82.397834,15.071259
661,-82.397834,15.071259
662,-82.397834,15.071259
662,-82.397834,15.071259
662,-82.494026,14.537644
662,-82.494026,14.537644
663,-82.494026,14.537644
663,-82.494026,14.537644
663,-82.494026,14.537644
663,-82.30838,15.961915
664,-82.30838,15.961915
664,-82.30838,15.961915
664,-82.30838,15.961915
664,-82.303718,15.085778
665,-82.303718,15.085778
665,-82.303718,15.085778
